evidence_uuid,evidence_id,scope,type,issuer,date,summary,product_uuid,stage_uuid,file_reference,link_reference
44d9c48c-3baa-5436-a0d0-6cddae17b4a6,5104,product,certification_directory,Fairtrade International,4/3/2022,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",22ecd446-d259-504b-9d2d-fbef7d4b0276,,,https://www.fairtrade.net/en/fairtrade-finder.html
d887abd4-1576-5079-bc31-1607adfcce95,5105,product,third_party_audit,Rainforest Alliance,10/19/2022,Third-party audit confirms sustainable farming practices at origin.,22ecd446-d259-504b-9d2d-fbef7d4b0276,,,https://www.rainforest-alliance.org/find-certified/
96de9e48-bd02-5d90-8f2a-95145d96e491,5106,product,third_party_audit,LEAF Marque,8/20/2023,Producer holds LEAF Marque accreditation for sustainable integrated farming.,22ecd446-d259-504b-9d2d-fbef7d4b0276,,,https://leaf.eco/leafmarque
3f13eff6-0613-524c-a593-48cea754c7d5,5107,product,supplier_statement,Aquaculture Stewardship Council,8/20/2022,"Product is ASC certified, meeting responsible aquaculture standards.",d53303ae-8986-5d3c-897e-b6e79f05cd7b,,,https://asc-aqua.org/find-a-product/
5bc5f425-b332-5b4a-8966-7387137dede1,5108,product,third_party_audit,LEAF Marque,7/19/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,d53303ae-8986-5d3c-897e-b6e79f05cd7b,,,https://leaf.eco/leafmarque
ed2de63f-d0e0-5461-9f00-c6cadf8b3c99,5109,product,third_party_audit,Protected Designation of Origin,1/5/2022,Product holds Protected Designation of Origin status under EU/UK law.,a1a412c7-b193-525c-9865-825106d41877,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
e4fce253-b7e5-5944-b487-acddbfbf5803,5110,product,supplier_statement,NON GMO Project,6/29/2022,Product verified non-GMO by the Non-GMO Project standard.,a1a412c7-b193-525c-9865-825106d41877,,,https://www.nongmoproject.org/find-non-gmo/
bcd07e2e-6787-5a3b-8011-0b82ce5bd7b4,5111,product,third_party_audit,OU Kosher,3/16/2022,Product is certified kosher by the Orthodox Union.,e40c4bd5-89ce-5182-9a4f-713191d39d38,,,https://oukosher.org/product-search/
923c108d-03e0-53c2-90f2-da30b049b5e5,5112,product,third_party_audit,Rainforest Alliance,10/29/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,e40c4bd5-89ce-5182-9a4f-713191d39d38,,,https://www.rainforest-alliance.org/find-certified/
cbe39b1d-ffc4-5dbb-862c-7cb4e0b6528e,5113,product,third_party_audit,Rainforest Alliance,9/21/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,7ecfaf65-164e-5e75-9eb2-b4fcf11de750,,,https://www.rainforest-alliance.org/find-certified/
9755ad8f-9b5a-5b89-ac96-d4721703112e,5114,product,third_party_audit,Carbon Trust,4/12/2024,Product has achieved Carbon Trust carbon neutral certification.,7ecfaf65-164e-5e75-9eb2-b4fcf11de750,,,https://label.carbontrust.com/search
be4f594a-05e2-55b4-9de5-feb385821ad2,5115,product,batch_record,Marine Stewardship Council,7/31/2023,Product is MSC certified as sustainably sourced from well-managed fisheries.,1b21ebaa-afa6-5f5e-94b6-0fd071c1dfee,,,https://cert.msc.org/supplierdirectory/
1fea0ab6-4e5c-58f7-b7e6-ece6a58c0017,5116,product,batch_record,Rainforest Alliance,2/28/2024,Third-party audit confirms sustainable farming practices at origin.,1b21ebaa-afa6-5f5e-94b6-0fd071c1dfee,,,https://www.rainforest-alliance.org/find-certified/
17f82ff8-c5e6-56a6-b04e-ef7e1cc7c05e,5117,product,audit_report,The Vegan Society,2/15/2024,Product is registered with the Vegan Society as suitable for vegan consumption.,1b21ebaa-afa6-5f5e-94b6-0fd071c1dfee,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
7aa64977-45a5-5aa8-94e8-54c1599ccd7e,5118,product,batch_record,Carbon Trust,8/24/2023,Product has achieved Carbon Trust carbon neutral certification.,71d1ec94-7068-5b03-aa37-77b9803f36fa,,,https://label.carbontrust.com/search
9226dbae-8d34-5b39-a7c7-bf9c73fa7393,5119,product,certification_directory,The Vegan Society,5/9/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,71d1ec94-7068-5b03-aa37-77b9803f36fa,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
2fb34394-5464-5ba7-8906-4c23eab99a93,5120,product,certification_directory,Marine Stewardship Council,1/27/2023,Product is MSC certified as sustainably sourced from well-managed fisheries.,c67893e2-b9ad-51ac-ad1e-7c81f09ddf60,,,https://cert.msc.org/supplierdirectory/
951bd3fe-9dd2-5d4b-ab90-b1e3498ee217,5121,product,audit_report,Carbon Trust,3/30/2024,Product has achieved Carbon Trust carbon neutral certification.,f60914c6-0765-514e-ab4c-50eb31cf8672,,,https://label.carbontrust.com/search
76942eaf-69ed-5303-ae9c-853fbbd19121,5122,product,supplier_statement,Red Tractor,2/27/2023,Product meets Red Tractor standards for food safety and animal welfare.,f60914c6-0765-514e-ab4c-50eb31cf8672,,,https://checkers.redtractor.org.uk/
767ed5f3-25ed-5a88-8e4b-3030bddcbeb1,5123,product,supplier_statement,UTZ Certified,6/13/2023,Product carries UTZ certification for sustainable commodity sourcing.,f60914c6-0765-514e-ab4c-50eb31cf8672,,,https://www.rainforest-alliance.org/utz/
a5024426-c93d-57cb-bc6d-348dacbf8779,5124,product,audit_report,Fairtrade International,10/22/2022,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",a1490ad5-2574-5d0d-a3b4-0f269107f5a1,,,https://www.fairtrade.net/en/fairtrade-finder.html
f47ff546-64f3-553b-959d-de6d138d8f3d,5125,product,certification_directory,Rainforest Alliance,2/13/2023,Third-party audit confirms sustainable farming practices at origin.,a1490ad5-2574-5d0d-a3b4-0f269107f5a1,,,https://www.rainforest-alliance.org/find-certified/
162e6dd6-939b-5a67-9238-91daa339aea8,5126,product,supplier_statement,Marine Stewardship Council,3/19/2022,Product is MSC certified as sustainably sourced from well-managed fisheries.,a1490ad5-2574-5d0d-a3b4-0f269107f5a1,,,https://cert.msc.org/supplierdirectory/
c12c59b0-2576-571c-9dd8-ce129beb6c43,5127,product,supplier_statement,Protected Designation of Origin,12/29/2022,Product holds Protected Designation of Origin status under EU/UK law.,334107c1-80d7-5332-9942-e975b4f1de5a,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
dbd9217a-721d-5181-a562-2111cb66ba9d,5128,product,audit_report,Soil Association,8/11/2023,Product is certified organic by the Soil Association under EU organic standards.,334107c1-80d7-5332-9942-e975b4f1de5a,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
51f10a7e-945a-5a4c-8475-92c7833110fa,5129,product,supplier_statement,The Vegan Society,7/7/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,334107c1-80d7-5332-9942-e975b4f1de5a,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
232eccf1-a3d6-5943-8808-316d0c66a902,5130,product,audit_report,UTZ Certified,8/29/2022,Product carries UTZ certification for sustainable commodity sourcing.,ab00ecec-36a3-5509-b5c1-b588f3298f64,,,https://www.rainforest-alliance.org/utz/
6efbad74-85d1-52cc-80d8-77ed62637774,5131,product,audit_report,Red Tractor,6/12/2024,Product meets Red Tractor standards for food safety and animal welfare.,ab00ecec-36a3-5509-b5c1-b588f3298f64,,,https://checkers.redtractor.org.uk/
eaf5a58b-c0fc-52e1-9545-23d91392de09,5132,product,supplier_statement,The Vegan Society,7/31/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,ab00ecec-36a3-5509-b5c1-b588f3298f64,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
54c5d348-57b3-56d1-bc16-36e3c61c531c,5133,product,audit_report,Red Tractor,5/6/2024,Product meets Red Tractor standards for food safety and animal welfare.,1d4caf1d-ded8-50ba-85b8-7fbd0be27f49,,,https://checkers.redtractor.org.uk/
f767c849-07fb-562d-80f5-b79d98396587,5134,product,certification_directory,Aquaculture Stewardship Council,5/3/2022,"Product is ASC certified, meeting responsible aquaculture standards.",14a2f731-9946-586b-81c6-e8bfd1593242,,,https://asc-aqua.org/find-a-product/
63332811-f8ac-5820-9251-b972dc6ce0db,5135,product,certification_directory,Soil Association,11/24/2023,Product is certified organic by the Soil Association under EU organic standards.,14a2f731-9946-586b-81c6-e8bfd1593242,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
523ddf9a-8c3f-5721-a6df-e4904a21ad25,5136,product,batch_record,Carbon Trust,9/21/2023,Product has achieved Carbon Trust carbon neutral certification.,14a2f731-9946-586b-81c6-e8bfd1593242,,,https://label.carbontrust.com/search
212eac12-d7ea-50b6-bff1-ab2ae3eb3c5c,5137,product,third_party_audit,Carbon Trust,2/13/2022,Product has achieved Carbon Trust carbon neutral certification.,31a93434-57fb-5e00-99ee-26f6a00d14b2,,,https://label.carbontrust.com/search
8c92a73c-84df-53a7-8b58-4380b138b43a,5138,product,supplier_statement,Aquaculture Stewardship Council,5/20/2023,"Product is ASC certified, meeting responsible aquaculture standards.",2184d2eb-5e2f-502d-bbd1-ff61b64c4a23,,,https://asc-aqua.org/find-a-product/
c991679f-1583-5c59-b454-987264a71175,5139,product,third_party_audit,RSPO,6/8/2024,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,2184d2eb-5e2f-502d-bbd1-ff61b64c4a23,,,https://rspo.org/search-members/supply-chain-certificate-holders/
0c3eaf81-a869-51c5-9df6-222355ede649,5140,product,third_party_audit,The Vegan Society,10/14/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,27eccc03-c587-502a-be5a-5a5d4aa35b54,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
4aa06882-d139-5386-aa4f-d170c95eb47d,5141,product,batch_record,Soil Association,8/16/2022,Product is certified organic by the Soil Association under EU organic standards.,27eccc03-c587-502a-be5a-5a5d4aa35b54,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
f4b5ca1a-4636-584d-a6ba-6b6a6e404736,5142,product,batch_record,Soil Association,5/5/2023,Product is certified organic by the Soil Association under EU organic standards.,d2e81760-8058-54d8-a4ca-a7d48d9e39ad,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
e6882deb-f681-5a99-a406-1eebe3307aa9,5143,product,third_party_audit,Fairtrade International,2/3/2022,"Product is certified Fairtrade, ensuring fair prices and working conditions for farmers.",d2e81760-8058-54d8-a4ca-a7d48d9e39ad,,,https://www.fairtrade.net/en/fairtrade-finder.html
88b2806d-25d4-5c97-9cd9-6ac201956b73,5144,product,third_party_audit,OU Kosher,12/22/2022,Product is certified kosher by the Orthodox Union.,d2e81760-8058-54d8-a4ca-a7d48d9e39ad,,,https://oukosher.org/product-search/
026c166d-a35f-5dba-8f40-e6201468d2a5,5145,product,audit_report,LEAF Marque,4/14/2023,Producer holds LEAF Marque accreditation for sustainable integrated farming.,356221fb-43c5-5f26-9882-b6449a0f334b,,,https://leaf.eco/leafmarque
acad87b8-a3d1-5c3b-8c2e-20f25882acd0,5146,product,certification_directory,UTZ Certified,12/17/2023,Product carries UTZ certification for sustainable commodity sourcing.,356221fb-43c5-5f26-9882-b6449a0f334b,,,https://www.rainforest-alliance.org/utz/
16ec3a52-5cff-57c3-b8a8-442ba72bfcbc,5147,product,certification_directory,The Vegan Society,1/13/2022,Product is registered with the Vegan Society as suitable for vegan consumption.,8ed161fa-14dd-5faa-87b9-ee936b2436a7,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
1cb940e4-ef61-5abf-b7e6-93c47d6ea665,5148,product,audit_report,Aquaculture Stewardship Council,1/24/2023,"Product is ASC certified, meeting responsible aquaculture standards.",8ed161fa-14dd-5faa-87b9-ee936b2436a7,,,https://asc-aqua.org/find-a-product/
0bd190c8-31cd-544b-ac76-c46cc9b5eb31,5149,product,third_party_audit,Rainforest Alliance,4/14/2022,Third-party audit confirms sustainable farming practices at origin.,8ed161fa-14dd-5faa-87b9-ee936b2436a7,,,https://www.rainforest-alliance.org/find-certified/
73631284-b805-51f3-a939-35d231663aea,5150,product,supplier_statement,Aquaculture Stewardship Council,7/11/2022,"Product is ASC certified, meeting responsible aquaculture standards.",1de10981-4bad-59c2-87de-173ae763682c,,,https://asc-aqua.org/find-a-product/
8e62b6c6-cab5-5236-952c-37517b739d6e,5151,product,third_party_audit,RSPO,9/27/2022,Palm oil ingredients sourced from RSPO-certified sustainable plantations.,1de10981-4bad-59c2-87de-173ae763682c,,,https://rspo.org/search-members/supply-chain-certificate-holders/
bdfb9551-c837-5c54-b8b0-fe313e546c47,5152,product,batch_record,Marine Stewardship Council,9/20/2023,Product is MSC certified as sustainably sourced from well-managed fisheries.,98c024f2-2ad6-5a7d-9b39-e9d5816b9113,,,https://cert.msc.org/supplierdirectory/
854fc481-2d44-559b-b942-ba7844228d09,5153,product,batch_record,Aquaculture Stewardship Council,3/11/2023,"Product is ASC certified, meeting responsible aquaculture standards.",4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,,,https://asc-aqua.org/find-a-product/
1979fe34-3730-5d3b-9684-a18ec0eb9e35,5154,product,audit_report,Soil Association,3/6/2023,Product is certified organic by the Soil Association under EU organic standards.,4f5fdf32-ab7e-59c5-ba5b-9421dc62dfb0,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
457c7058-17f3-5b17-abea-f37d828d8154,5155,product,batch_record,Carbon Trust,10/14/2022,Product has achieved Carbon Trust carbon neutral certification.,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,,,https://label.carbontrust.com/search
1bf82bb0-f585-57db-bba7-1c1f6225efe8,5156,product,batch_record,Aquaculture Stewardship Council,7/4/2022,"Product is ASC certified, meeting responsible aquaculture standards.",d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,,,https://asc-aqua.org/find-a-product/
1641f843-70ad-56f9-a3bf-4bd8e32011a9,5157,product,third_party_audit,LEAF Marque,5/15/2022,Producer holds LEAF Marque accreditation for sustainable integrated farming.,d2d6faf6-481d-5b1e-bff4-fcaaa1a86657,,,https://leaf.eco/leafmarque
631eba15-7921-5973-ba9c-9f670a80cd57,5158,product,supplier_statement,UTZ Certified,4/3/2024,Product carries UTZ certification for sustainable commodity sourcing.,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,,,https://www.rainforest-alliance.org/utz/
c616440d-0167-56ba-9381-ea8469857434,5159,product,audit_report,Red Tractor,7/23/2023,Product meets Red Tractor standards for food safety and animal welfare.,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,,,https://checkers.redtractor.org.uk/
debea549-d40d-5b19-b0c3-7c9dee76b296,5160,product,batch_record,Rainforest Alliance,5/26/2024,Product carries Rainforest Alliance certification for sustainable farming practices.,275cf7a2-34dd-54d2-b19e-e0eeb8a8de24,,,https://www.rainforest-alliance.org/find-certified/
c6ba3dfb-338d-5c96-9e18-fd304bcefc34,5161,product,audit_report,Red Tractor,4/30/2023,Product meets Red Tractor standards for food safety and animal welfare.,4363a876-7947-5455-9b17-3721487a1d9e,,,https://checkers.redtractor.org.uk/
265bab6c-8d78-5981-af00-5998db614fa7,5162,product,certification_directory,Soil Association,6/30/2022,Product is certified organic by the Soil Association under EU organic standards.,4363a876-7947-5455-9b17-3721487a1d9e,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
6f1a9aa3-842f-5971-974b-fd56a3d2e405,5163,product,third_party_audit,The Vegan Society,7/1/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,fe61420a-95af-5ea1-8eef-11274b821700,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
5e835092-c295-575c-9fe3-426c44377b35,5164,product,supplier_statement,Soil Association,3/15/2024,Product is certified organic by the Soil Association under EU organic standards.,fe61420a-95af-5ea1-8eef-11274b821700,,,https://www.soilassociation.org/certification/check-for-organic-certification/organic-certificate-checker/
9472a6f6-76f1-5312-bd10-fa97587cc8be,5165,product,third_party_audit,Marine Stewardship Council,5/29/2024,Product is MSC certified as sustainably sourced from well-managed fisheries.,dd2135d9-113f-58a1-a4ad-39e10794103b,,,https://cert.msc.org/supplierdirectory/
49584c66-048e-53c0-8ccd-445207325369,5166,product,third_party_audit,Protected Designation of Origin,2/18/2022,Product holds Protected Designation of Origin status under EU/UK law.,dd2135d9-113f-58a1-a4ad-39e10794103b,,,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/
500d7def-3526-5221-88f8-12e8cec1b80e,5167,product,audit_report,Rainforest Alliance,3/3/2022,Product carries Rainforest Alliance certification for sustainable farming practices.,c47f8301-44c2-5e75-b149-baeed168ae7c,,,https://www.rainforest-alliance.org/find-certified/
a6fe6c20-c0ef-53f5-9212-8db490456237,5168,product,audit_report,Rainforest Alliance,4/13/2024,Third-party audit confirms sustainable farming practices at origin.,c47f8301-44c2-5e75-b149-baeed168ae7c,,,https://www.rainforest-alliance.org/find-certified/
6fbe3a16-43e2-531c-82a5-6bbfb8bc94c6,5169,product,certification_directory,The Vegan Society,4/6/2023,Product is registered with the Vegan Society as suitable for vegan consumption.,9ae09c0a-2d7b-5fe7-9a34-9a5e93398967,,,https://www.vegansociety.com/resources/lifestyle/shopping/trademark-search
